Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,07082018,462197865,0001768
Trade Date <07-AUG-2018>,Settlement Type <N>,Settlement No <2018151>,Settlement Date <09-AUG-2018>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,101305,57636,56.89
20,2,21STCENMGM,EQ,11614,8969,77.23
20,3,3IINFOTECH,EQ,6967736,2692818,38.65
20,4,3MINDIA,EQ,2676,2304,86.10
20,5,5PAISA,EQ,2557,1871,73.17
20,6,63MOONS,EQ,119190,54564,45.78
20,7,8KMILES,EQ,883046,316554,35.85
20,8,A2ZINFRA,EQ,246959,156200,63.25
20,9,AARTIDRUGS,EQ,20198,17912,88.68
20,10,AARTIIND,EQ,68844,56891,82.64
20,11,AARVEEDEN,EQ,8477,5848,68.99
20,12,AARVI,SM,4000,4000,100.00
20,13,ABAN,EQ,2550437,349408,13.70
20,14,ABB,EQ,35647,15741,44.16
20,15,ABBOTINDIA,EQ,5126,3284,64.07
20,16,ABCAPITAL,EQ,3819349,1840649,48.19
20,17,ABFRL,EQ,3685508,1135159,30.80
20,18,ACC,EQ,577506,95670,16.57
20,19,ACCELYA,EQ,2676,1878,70.18
20,20,ACCURACY,SM,11200,1600,14.29
20,21,ACE,EQ,895407,398914,44.55
20,22,ADANIENT,EQ,13606741,1326803,9.75
20,23,ADANIGREEN,EQ,1031500,696499,67.52
20,24,ADANIPORTS,EQ,9635717,1643814,17.06
20,25,ADANIPOWER,EQ,89127565,9072678,10.18
20,26,ADANITRANS,EQ,2972068,390510,13.14
20,27,ADFFOODS,EQ,144819,115613,79.83
20,28,ADHUNIKIND,EQ,74623,25302,33.91
20,29,ADLABS,EQ,95477,65898,69.02
20,30,ADORWELD,EQ,22680,9876,43.54
20,31,ADSL,EQ,3632,2860,78.74
20,32,ADVANIHOTR,EQ,12092,7506,62.07
20,33,ADVENZYMES,EQ,51147,30559,59.75
20,34,AEGISCHEM,EQ,61126,32024,52.39
20,35,AFL,EQ,14710,9266,62.99
20,36,AGARIND,EQ,28896,16607,57.47
20,37,AGCNET,EQ,1424,718,50.42
20,38,AGLSL,EQ,1070,718,67.10
20,39,AGRITECH,EQ,19963,15440,77.34
