Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03022020,525774564,0001753
Trade Date <03-FEB-2020>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,13398,9613,71.75
20,2,21STCENMGM,EQ,58,54,93.10
20,3,3IINFOTECH,EQ,1206134,714251,59.22
20,4,3MINDIA,EQ,3896,2178,55.90
20,5,3PLAND,EQ,683,683,100.00
20,6,5PAISA,EQ,11106,6100,54.93
20,7,63MOONS,EQ,65914,30549,46.35
20,8,762GS2039,GS,200,200,100.00
20,9,A2ZINFRA,EQ,115003,73306,63.74
20,10,AARON,SM,3300,3300,100.00
20,11,AARTIDRUGS,EQ,11154,6189,55.49
20,12,AARTIIND,EQ,206496,83719,40.54
20,13,AARVEEDEN,EQ,8953,5381,60.10
20,14,AAVAS,EQ,20229,11172,55.23
20,15,ABAN,EQ,47832,32243,67.41
20,16,ABB,EQ,20304,8773,43.21
20,17,ABBOTINDIA,EQ,8753,4981,56.91
20,18,ABCAPITAL,EQ,2135154,1000905,46.88
20,19,ABFRL,EQ,407440,324330,79.60
20,20,ABSLBANETF,EQ,1,1,100.00
20,21,ABSLFTSLRG,MF,5500,5500,100.00
20,22,ABSLNN50ET,EQ,156,111,71.15
20,23,ACC,EQ,772603,293559,38.00
20,24,ACCELYA,EQ,2053,1457,70.97
20,25,ACCURACY,SM,3200,0,0.00
20,26,ACE,EQ,246898,53155,21.53
20,27,ADANIENT,EQ,2720614,176647,6.49
20,28,ADANIGAS,EQ,794039,304578,38.36
20,29,ADANIGREEN,EQ,1171000,613992,52.43
20,30,ADANIPORTS,EQ,2857926,773965,27.08
20,31,ADANIPOWER,EQ,6340354,1316687,20.77
20,32,ADANITRANS,EQ,118451,47613,40.20
20,33,ADFFOODS,EQ,18642,10275,55.12
20,34,ADHUNIKIND,EQ,72899,71453,98.02
20,35,ADORWELD,EQ,3687,1836,49.80
20,36,ADVANIHOTR,EQ,4584,3894,84.95
20,37,ADVENZYMES,EQ,39041,25995,66.58
20,38,AEGISCHEM,EQ,244193,135864,55.64
20,39,AFFLE,EQ,266503,82801,31.07
20,40,AGARIND,EQ,4645,3258,70.14
20,41,AGCNET,EQ,51205,37080,72.41
20,42,AGRITECH,EQ,8247,4278,51.87
20,43,AGROPHOS,EQ,8208,8208,100.00
20,44,AHLADA,SM,2000,2000,100.00
20,45,AHLEAST,EQ,125,91,72.80
20,46,AHLUCONT,EQ,31932,8205,25.70
20,47,AHLWEST,EQ,1416,193,13.63
20,48,AIAENG,EQ,18023,10882,60.38
20,49,AIONJSW,EQ,97974,61990,63.27
20,50,AIRAN,EQ,16562,16552,99.94
20,51,AJANTPHARM,EQ,428087,354747,82.87
20,52,AJMERA,EQ,53178,27371,51.47
20,53,AKG,SM,4000,4000,100.00
20,54,AKSHARCHEM,EQ,2662,1478,55.52
20,55,AKSHOPTFBR,EQ,109972,74312,67.57
20,56,AKZOINDIA,EQ,5464,3519,64.40
20,57,ALANKIT,EQ,105000,38975,37.12
20,58,ALBERTDAVD,EQ,5959,3046,51.12
20,59,ALBK,EQ,877506,352794,40.20
20,60,ALEMBICLTD,EQ,167331,74450,44.49
20,61,ALICON,EQ,4228,2694,63.72
20,62,ALKALI,EQ,15884,10696,67.34
20,63,ALKEM,EQ,49486,22607,45.68
20,64,ALKYLAMINE,EQ,19525,12083,61.88
20,65,ALLCARGO,EQ,315699,208892,66.17
20,66,ALLSEC,EQ,1774,962,54.23
20,67,ALMONDZ,EQ,3022,2862,94.71
20,68,ALPA,EQ,15607,11823,75.75
20,69,ALPHAGEO,EQ,7264,5805,79.91
20,70,AMARAJABAT,EQ,1605793,133860,8.34
20,71,AMBER,EQ,176743,56473,31.95
20,72,AMBIKCO,EQ,2772,2309,83.30
20,73,AMBUJACEM,EQ,4031740,1565010,38.82
20,74,AMDIND,EQ,8649,2911,33.66
20,75,AMJLAND,EQ,13713,10527,76.77
20,76,AMRUTANJAN,EQ,89236,26978,30.23
20,77,ANANTRAJ,EQ,222759,110973,49.82
20,78,ANDHRABANK,EQ,568460,317043,55.77
20,79,ANDHRACEMT,EQ,37912,22648,59.74
20,80,ANDHRSUGAR,EQ,25088,12046,48.01
20,81,ANDPAPER,EQ,7075,3927,55.51
20,82,ANSALAPI,EQ,55499,34204,61.63
20,83,ANUP,EQ,19424,13168,67.79
20,84,APARINDS,EQ,27239,16216,59.53
20,85,APCL,EQ,29208,19198,65.73
20,86,APCOTEXIND,EQ,46463,36729,79.05
20,87,APEX,EQ,364670,88536,24.28
20,88,APLAPOLLO,EQ,39531,26987,68.27
20,89,APLLTD,EQ,145598,70095,48.14
20,90,APOLLO,EQ,37486,18616,49.66
20,91,APOLLOHOSP,EQ,584886,199847,34.17
20,92,APOLLOPIPE,EQ,4944,2193,44.36
20,93,APOLLOTYRE,EQ,3345011,492910,14.74
20,94,APOLSINHOT,EQ,782,510,65.22
20,95,APTECHT,EQ,207850,34600,16.65
20,96,ARCHIDPLY,EQ,12828,6652,51.86
20,97,ARCHIES,EQ,42756,32165,75.23
20,98,ARIES,EQ,14774,12171,82.38
