Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,23042003,046514210,0000690
Trade Date <23-APR-2003>,Settlement Type <D>,Settlement No <2003077>,Settlement Date <25-APR-2003>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0807A17,GC,1610,1510,93.79
20,2,0981E13,GC,500,500,100.00
Trade Date <23-APR-2003>,Settlement Type <N>,Settlement No <2003077>,Settlement Date <25-APR-2003>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,3,AARTIIND,EQ,600,600,100.00
20,4,ABANLLOYD,EQ,6562,3753,57.19
20,5,ABB,EQ,5825,3049,52.34
20,6,ABBALPO,EQ,23092,18329,79.37
20,7,ABSHEKINDS,EQ,14374,12174,84.69
20,8,ABSIND,EQ,1567,1305,83.28
20,9,ACC,EQ,279014,134147,48.08
20,10,ADANIEXPO,EQ,34842,6552,18.80
20,11,ADLABSFILM,EQ,11024,7601,68.95
20,12,ADVANIORLI,EQ,2788,1941,69.62
20,13,AEGISCHEM,EQ,1350,1075,79.63
20,14,AFTEKINFO,EQ,3025760,258393,8.54
20,15,AGREVOIND,EQ,140,140,100.00
20,16,AGRODUTCH,EQ,5600,4300,76.79
20,17,AHMEDELEC,EQ,250,250,100.00
20,18,AHMEDFORGE,EQ,567,550,97.00
20,19,AJANTPHARM,EQ,4165,1045,25.09
20,20,AKSHOPTFBR,EQ,6459,5550,85.93
20,21,ALBK,EQ,261824,154821,59.13
20,22,ALEMBICLTD,EQ,3484,1675,48.08
20,23,ALFALAVAL,EQ,1385,1335,96.39
20,24,ALOKTEXT,EQ,106891,78131,73.09
20,25,ALPSINDUS,EQ,53,2,3.77
20,26,AMARAJABAT,EQ,2715,2545,93.74
20,27,AMBUJARAJN,EQ,18973,12171,64.15
20,28,AMITSPIN,EQ,25,5,20.00
20,29,AMTREXAPPL,EQ,17500,14600,83.43
20,30,ANDHRABANK,EQ,1534957,624908,40.71
20,31,ANDHRSUGAR,EQ,1835,1835,100.00
20,32,ANTGRAPHIC,EQ,6,3,50.00
20,33,APCOTEXLAT,EQ,1100,850,77.27
20,34,APOLLOHOSP,EQ,68148,25696,37.71
20,35,APOLLOTYRE,EQ,26430,20496,77.55
20,36,APTECHT,EQ,68747,61678,89.72
20,37,ARCHIES,EQ,920,820,89.13
20,38,ARHAMFISCL,EQ,15886,13543,85.25
20,39,ARIHANTCRE,EQ,66400,12008,18.08
20,40,ARL,EQ,31696,24349,76.82
20,41,ARVINDMILL,EQ,1841810,709812,38.54
20,42,ASAHIINDIA,EQ,3275,2220,67.79
20,43,ASHIMASYN,EQ,50,50,100.00
20,44,ASHKLEYFIN,EQ,4985,4745,95.19
20,45,ASHOKLEY,EQ,97831,69781,71.33
20,46,ASIANELEC,EQ,550,450,81.82
20,47,ASIANHOTEL,EQ,2435,1705,70.02
20,48,ASIANPAINT,EQ,2072,1532,73.94
20,49,ATCOIND,EQ,30850,28875,93.60
20,50,ATFL,EQ,2750,2700,98.18
20,51,ATLASCYCLE,EQ,300,300,100.00
20,52,ATULPROD,EQ,2524,1590,63.00
20,53,AUROPHARMA,EQ,10663,7568,70.97
20,54,AZTEC,EQ,18871,12453,65.99
20,55,BAJAJAUTO,EQ,271278,190845,70.35
20,56,BAJAJHIND,EQ,560,560,100.00
20,57,BAJAUTOFIN,EQ,1391,991,71.24
20,58,BALAJIDIST,EQ,5570,3100,55.66
20,59,BALAJITELE,EQ,61738,38947,63.08
20,60,BALMLAWRIE,EQ,2700,2600,96.30
20,61,BALRAMCHIN,EQ,5082,5082,100.00
20,62,BANARISUG,EQ,342,182,53.22
20,63,BANKBARODA,EQ,570362,173493,30.42
20,64,BANKINDIA,EQ,312957,152069,48.59
20,65,BANKPUNJAB,EQ,122464,81181,66.29
20,66,BANKRAJAS,EQ,84448,50669,60.00
20,67,BASF,EQ,3513,3051,86.85
20,68,BATAINDIA,EQ,10131,6315,62.33
20,69,BEL,EQ,353386,101850,28.82
20,70,BELCERAMIC,EQ,200,200,100.00
20,71,BEML,EQ,206438,72062,34.91
20,72,BERGEPAINT,EQ,3010,2970,98.67
20,73,BFLSOFTWAR,EQ,22546,16046,71.17
20,74,BGFL,EQ,3100,2167,69.90
20,75,BHARATFORG,EQ,24289,20460,84.24
20,76,BHARATGEAR,EQ,174,173,99.43
20,77,BHARATHOT,EQ,637,500,78.49
20,78,BHARTI,EQ,1396032,430814,30.86
20,79,BHEL,EQ,203459,89615,44.05
20,80,BIL,EQ,903,901,99.78
20,81,BILT,EQ,424742,294694,69.38
20,82,BINDALAGRO,EQ,12586,10317,81.97
20,83,BIRLA3M,EQ,1149,1044,90.86
20,84,BIRLAERIC,EQ,2214,2010,90.79
20,85,BIRLAJUTE,EQ,41034,38049,92.73
20,86,BLBLIMITED,EQ,1674,1674,100.00
20,87,BLUEDART,EQ,17369,13523,77.86
20,88,BLUESTARCO,EQ,9120,8332,91.36
20,89,BLUESTINFO,EQ,2455,1304,53.12
20,90,BOMDYEING,EQ,43227,33901,78.43
20,91,BONGAIREFN,EQ,405863,188316,46.40
20,92,BPCL,EQ,173352,66840,38.56
20,93,BPL,EQ,11888,9068,76.28
20,94,BPLENGG,EQ,1710,1710,100.00
20,95,BPLREFRIG,EQ,950,600,63.16
20,96,BPLSANUTIL,EQ,3480,3090,88.79
20,97,BRITANNIA,EQ,1283,667,51.99
20,98,BSELINFO,EQ,201,201,100.00
20,99,BSES,EQ,54218,37929,69.96
20,100,BSL,EQ,300,300,100.00
20,101,CADILAHC,EQ,5846,4735,81.00
20,102,CALSOFT,EQ,100,100,100.00
20,103,CANBK,EQ,4068158,824064,20.26
20,104,CANFINHOME,EQ,9325,9325,100.00
20,105,CARBORUNIV,EQ,758,753,99.34
20,106,CASTROL,EQ,22268,19529,87.70
20,107,CEAT,EQ,11555,6330,54.78
20,108,CENTENKA,EQ,14053,12143,86.41
20,109,CENTURION,EQ,571843,287303,50.24
20,110,CENTURYTEX,EQ,315309,139326,44.19
20,111,CESC,EQ,9053,8300,91.68
20,112,CGIGARSH,EQ,3508,2950,84.09
20,113,CHAMBLFERT,EQ,140718,121877,86.61
20,114,CHEMPLAST,EQ,7974,7518,94.28
20,115,CHENNPETRO,EQ,37623,27477,73.03
20,116,CHESLINTEX,EQ,2642,2342,88.64
20,117,CHLORIDIND,EQ,19003,14321,75.36
20,118,CHOLAINV,EQ,31116,25048,80.50
20,119,CIMCOBIRLA,EQ,164,164,100.00
20,120,CINEVISTA,EQ,2221,1695,76.32
20,121,CIPL,EQ,1000,1000,100.00
20,122,CIPLA,EQ,43370,29550,68.13
20,123,CITICORSEC,EQ,2375,1644,69.22
20,124,CLARIANT,EQ,885,885,100.00
20,125,CMC,EQ,15093,7225,47.87
20,126,COATESIND,EQ,5459,5404,98.99
20,127,COCHINREFN,EQ,80676,65747,81.50
20,128,COLGATE,EQ,44251,25337,57.26
20,129,COLORCHEM,EQ,11224,10248,91.30
20,130,COMPUDYNE,EQ,10851,6931,63.87
20,131,COMPUTECH,EQ,31970,27108,84.79
20,132,CONCOR,EQ,5508,4033,73.22
20,133,CONSCOFFEE,EQ,2576,2382,92.47
20,134,COREPARENT,EQ,850,800,94.12
20,135,COROMNFERT,EQ,1790,1320,73.74
20,136,CORPBANK,EQ,18458,9933,53.81
20,137,COSMOFILMS,EQ,66966,22818,34.07
20,138,CREATIVEYE,EQ,1115,1115,100.00
20,139,CRESTCOMM,EQ,16865,9571,56.75
20,140,CRISIL,EQ,280,200,71.43
20,141,CROMPGREAV,EQ,50156,36130,72.04
20,142,CUB,EQ,16924,14469,85.49
20,143,CYBERTECH,EQ,17348,15283,88.10
20,144,D-LINK,EQ,31266,25805,82.53
20,145,DABUR,EQ,62531,39628,63.37
20,146,DALALSTCOM,EQ,16544,15872,95.94
20,147,DALMIACEM,EQ,1092,1040,95.24
20,148,DALMIACEM,W1,100,100,100.00
20,149,DCM,EQ,1409,1409,100.00
20,150,DCMFINSERV,EQ,6150,5000,81.30
20,151,DCMSRMCONS,EQ,1872,1872,100.00
20,152,DCW,EQ,4922,4822,97.97
20,153,DEEPAKFERT,EQ,170397,123965,72.75
20,154,DENABANK,EQ,63531,42473,66.85
20,155,DEWANHOUS,EQ,100,100,100.00
20,156,DGPWINDSOR,EQ,1594,1594,100.00
20,157,DHAMPURSUG,EQ,595,595,100.00
20,158,DHARSUGAR,EQ,500,500,100.00
20,159,DIGITALEQP,EQ,1707529,83794,4.91
20,160,DIVISLAB,EQ,420333,81556,19.40
20,161,DRREDDY,EQ,68693,57416,83.58
20,162,DUNCANSIND,EQ,910,910,100.00
20,163,DYNACONS,EQ,39702,37701,94.96
20,164,EASTSILK,EQ,45,25,55.56
20,165,EASUNREYRL,EQ,267,267,100.00
20,166,EICHERLTD,EQ,2404,2400,99.83
20,167,EICHERMOT,EQ,15310,11354,74.16
20,168,EIDPARRY,EQ,3859,3606,93.44
20,169,EIHOTEL,EQ,1382,1033,74.75
20,170,EIMCOELECO,EQ,104,101,97.12
20,171,ELDERPHARM,EQ,2550,1700,66.67
20,172,ELECTCAST,EQ,7679,5279,68.75
20,173,ELGIEQUIP,EQ,1364,1314,96.33
20,174,ELGITYRE,EQ,121,111,91.74
20,175,EMERCK,EQ,436,350,80.28
20,176,ENGINERSIN,EQ,13400,8808,65.73
20,177,ESABINDIA,EQ,5155,4555,88.36
20,178,ESCORTS,EQ,17037,16058,94.25
20,179,ESSARGUJ,EQ,311490,206013,66.14
20,180,ESSAROIL,EQ,68160,60089,88.16
20,181,ESSELPACK,EQ,32565,30610,94.00
20,182,ETERNEVRST,EQ,2200,2200,100.00
20,183,EUROTEXIND,EQ,1903,1901,99.89
20,184,EXCELIND,EQ,3391,3190,94.07
20,185,FACT,EQ,19886,10089,50.73
20,186,FAGBEARING,EQ,7937,7387,93.07
20,187,FDC,EQ,2025,1650,81.48
20,188,FEDERALBNK,EQ,76287,30740,40.30
20,189,FINCABLES,EQ,2075,1925,92.77
20,190,FINPIPE,EQ,33020,31795,96.29
20,191,FIRSTLEASE,EQ,3389,3305,97.52
20,192,FLEX,EQ,5449,4817,88.40
20,193,FLEXCHEM,EQ,1200,1100,91.67
20,194,FLEXENGG,EQ,1900,1500,78.95
20,195,FLOATGLASS,EQ,6393,4900,76.65
20,196,FOSECOIND,EQ,2950,1532,51.93
20,197,FUJITSICIM,EQ,23010,9294,40.39
20,198,GAEL,EQ,3340,3340,100.00
20,199,GAIL,EQ,55021,40194,73.05
20,200,GAMMONIND,EQ,321,221,68.85
20,201,GARDENSILK,EQ,2236,2122,94.90
20,202,GENESYS,EQ,300,300,100.00
20,203,GEOMETRIC,EQ,2323968,127880,5.50
20,204,GEORGWILIM,EQ,13034,8395,64.41
20,205,GERMANREM,EQ,63,63,100.00
20,206,GESCOCORP,EQ,811,801,98.77
20,207,GESHIPPING,EQ,214637,196298,91.46
20,208,GHCL,EQ,73456,60516,82.38
20,209,GICHSGFIN,EQ,4200,3700,88.10
20,210,GINNIFILA,EQ,7030,6130,87.20
20,211,GIPCL,EQ,28125,20428,72.63
20,212,GKW,EQ,1602,1601,99.94
20,213,GLAXO,EQ,8335,4551,54.60
20,214,GLENMARK,EQ,110,90,81.82
20,215,GLFL,EQ,125,125,100.00
20,216,GLOBALTELE,EQ,1605352,252495,15.73
20,217,GLOBLTRUST,EQ,96033,66864,69.63
20,218,GMDCLTD,EQ,2523,2070,82.05
20,219,GNFC,EQ,49889,48319,96.85
20,220,GODAVRFERT,EQ,700,450,64.29
20,221,GODFRYPHLP,EQ,183,173,94.54
20,222,GODREJCP,EQ,2857,2625,91.88
20,223,GODREJIND,EQ,8350,8250,98.80
20,224,GOETZEIND,EQ,1900,1900,100.00
20,225,GOLDTECH,EQ,46421,25438,54.80
20,226,GOLDTELE,EQ,12800,10500,82.03
20,227,GOODLASNER,EQ,18643,18443,98.93
20,228,GPELECT,EQ,1,1,100.00
20,229,GRAPHITE,EQ,6910,6247,90.41
20,230,GRASIM,EQ,95463,71367,74.76
20,231,GSFC,EQ,52754,39906,75.65
20,232,GTCIND,EQ,320,320,100.00
20,233,GTNTEXT,EQ,1911,1728,90.42
20,234,GUJALKALI,EQ,31228,25825,82.70
20,235,GUJAMBCEM,EQ,224634,183429,81.66
20,236,GUJFLUORO,EQ,230,180,78.26
20,237,GUJRATGAS,EQ,390,280,71.79
20,238,GUJSIDHCEM,EQ,16209,12759,78.72
20,239,HARRMALAYA,EQ,2433,2145,88.16
20,240,HAVELLS,EQ,65,65,100.00
20,241,HCL-INSYS,EQ,20267,17123,84.49
20,242,HCLTECH,EQ,1312572,339843,25.89
20,243,HDFC,EQ,454126,376294,82.86
20,244,HDFCBANK,EQ,153565,138037,89.89
20,245,HEG,EQ,13709,13381,97.61
20,246,HERITGFOOD,EQ,3010,3010,100.00
20,247,HEROHONDA,EQ,1078315,493419,45.76
20,248,HEXAWARE,EQ,6315444,316120,5.01
20,249,HIKAL,EQ,30,30,100.00
20,250,HIMACHLFUT,EQ,4486461,2386478,53.19
20,251,HIMATSEIDE,EQ,1025,925,90.24
20,252,HINDALC0,EQ,62885,51589,82.04
20,253,HINDCOMPOS,EQ,133,132,99.25
20,254,HINDCONS,EQ,8700,8075,92.82
20,255,HINDINKS,EQ,2555,2501,97.89
20,256,HINDLEVCHM,EQ,897,877,97.77
20,257,HINDLEVER,EQ,1116284,688713,61.70
20,258,HINDMOTOR,EQ,209928,139554,66.48
20,259,HINDOILEXP,EQ,6852,4663,68.05
20,260,HINDPETRO,EQ,630507,261499,41.47
20,261,HINDSANIT,EQ,805,805,100.00
20,262,HMT,EQ,204911,56148,27.40
20,263,HOCL,EQ,485107,146960,30.29
20,264,HOECHST,EQ,3770,3455,91.64
20,265,HOTELEELA,EQ,10252,8951,87.31
20,266,HTMT,EQ,728091,85797,11.78
20,267,HUGHESSOFT,EQ,1927305,108660,5.64
20,268,HUGHESTELE,EQ,32283,26933,83.43
20,269,HYDRBADIND,EQ,224,224,100.00
20,270,I-FLEX,EQ,52026,9065,17.42
20,271,IBP,EQ,1553,1253,80.68
20,272,ICI,EQ,4769,3709,77.77
20,273,ICICIBANK,EQ,321706,217854,67.72
20,274,IDBI,EQ,103490,77407,74.80
20,275,IDBIBANK,EQ,63196,38794,61.39
20,276,IFBIND,EQ,217,217,100.00
20,277,IFCI,EQ,152394,132169,86.73
20,278,IFCI,N1,1,1,100.00
20,279,IFCI,N2,11,11,100.00
20,280,IGFLFERT,EQ,140299,130314,92.88
20,281,INDAL,EQ,200,200,100.00
20,282,INDGYPSUM,EQ,402,310,77.11
20,283,INDHOTEL,EQ,13998,10744,76.75
20,284,INDIACEM,EQ,44474,32129,72.24
20,285,INDIAFOILS,EQ,1003,1000,99.70
20,286,INDIANCARD,EQ,104,100,96.15
20,287,INDIANHUME,EQ,13,13,100.00
20,288,INDNIPPON,EQ,177,161,90.96
20,289,INDORAMSYN,EQ,121103,82871,68.43
20,290,INDRAMEDCO,EQ,7551,7000,92.70
20,291,INDRAYON,EQ,73016,52023,71.25
20,292,INDSHAVING,EQ,14620,7928,54.23
20,293,INDSWFTLAB,EQ,6120,4309,70.41
20,294,INDUJENERT,EQ,86,85,98.84
20,295,INDUSINDBK,EQ,54753,42059,76.82
20,296,INFOSYSTCH,EQ,759898,157017,20.66
20,297,INFOTECENT,EQ,1210074,164851,13.62
20,298,INGERRAND,EQ,9865,8975,90.98
20,299,INVESTCORP,EQ,900,850,94.44
20,300,IOB,EQ,326107,231383,70.95
20,301,IOC,EQ,11929,11689,97.99
20,302,IOL,EQ,9715,8434,86.81
20,303,IPCALAB,EQ,3772,2681,71.08
20,304,IPCL,EQ,2973954,1196342,40.23
