10,MTO,17012002,035620064,0000783
20,AARTIDRUGS,EQ,1525
20,AARTIIND,EQ,200
20,ABANLLOYD,EQ,150
20,ABB,EQ,6291
20,ABBALPO,EQ,6174
20,ABBOTTLAB,EQ,1305
20,ABSIND,EQ,4125
20,ACC,EQ,442044
20,ADANIEXPO,EQ,4094
20,ADLABSFILM,EQ,18560
20,ADVANIORLI,EQ,2030
20,AEGISCHEM,EQ,300
20,AFTEKINFO,EQ,105643
20,AGEEGOLD,EQ,810
20,AGREVOIND,EQ,800
20,AGRODUTCH,EQ,2909
20,AHMEDELEC,EQ,331
20,AJANTPHARM,EQ,345
20,AKSHOPTFBR,EQ,11138
20,ALEMBICLTD,EQ,1050
20,ALFALAVAL,EQ,402
20,ALKYLAMINE,EQ,1000
20,ALOKTEXT,EQ,10070
20,ALPSINDUS,EQ,449
20,AMARAJABAT,EQ,8600
20,AMBASARABH,EQ,2595
20,AMBUJARAJN,EQ,5684
20,AMTEKAUTO,EQ,2478
20,AMTREXAPPL,EQ,75
20,ANAMALFIN,EQ,99
20,ANDHRABANK,EQ,21130
20,ANDHRAPET,EQ,5722
20,ANDHRSUGAR,EQ,1700
20,ANTGRAPHIC,EQ,4050
20,APCOTEXLAT,EQ,1100
20,APOLLOHOSP,EQ,9665
20,APOLLOTYRE,EQ,7944
20,APPAPER,EQ,150
20,APTECH,EQ,160430
20,ARCHIES,EQ,3668
20,ARHAMFISCL,EQ,32450
20,ARIHANTCRE,EQ,19585
20,ARVINDMILL,EQ,36152
20,ASAHIINDIA,EQ,3106
20,ASHIMASYN,EQ,850
20,ASHKLEYFIN,EQ,2415
20,ASHOKLEY,EQ,141895
20,ASIANELEC,EQ,800
20,ASIANHOTEL,EQ,338
20,ASIANPAINT,EQ,8348
20,ASSAMCO,EQ,210
20,ASTRAIDL,EQ,200
20,ATCOIND,EQ,4619
20,ATLASCOPCO,EQ,2163
20,ATLASCYCLE,EQ,50
20,ATULPROD,EQ,8918
20,AUROPHARMA,EQ,8831
20,AUTOAXLES,EQ,5186
20,AUTORIDFIN,EQ,101
20,AZTEC,EQ,157963
20,BAGYAMETAL,EQ,2100
20,BAJAJAUTO,EQ,126841
20,BAJAUTOFIN,EQ,4942
20,BALAJIDIST,EQ,300
20,BALAJIIND,EQ,205
20,BALAJITELE,EQ,78087
20,BALMLAWRIE,EQ,818
20,BALRAMCHIN,EQ,2765
20,BANCOPROD,EQ,105
20,BANKBARODA,EQ,11545
20,BANKINDIA,EQ,104590
20,BANKPUNJAB,EQ,33993
20,BANKRAJAS,EQ,11756
20,BASF,EQ,4970
20,BATAINDIA,EQ,9373
20,BAUSCHLOMB,EQ,172534
20,BAYER,EQ,60
20,BEL,EQ,114640
20,BELCERAMIC,EQ,1000
20,BELCONTROL,EQ,2050
20,BEML,EQ,125756
20,BERGEPAINT,EQ,1477
20,BFLSOFTWAR,EQ,39596
20,BGFL,EQ,1840
20,BHARATFORG,EQ,34619
20,BHARATGEAR,EQ,50
20,BHARATHOT,EQ,650
20,BHARATRAS,EQ,10000
20,BHEL,EQ,72128
20,BHUSANSTL,EQ,2405
20,BIL,EQ,201
20,BILT,EQ,8544
20,BIMETBRG,EQ,350
20,BINANIZINC,EQ,1600
20,BINDALAGRO,EQ,12510
20,BIOFILCHEM,EQ,1030
20,BIRLA3M,EQ,2052
20,BIRLAERIC,EQ,7825
20,BIRLAJUTE,EQ,11544
20,BIRLAYAMAH,EQ,2900
20,BLBLIMITED,EQ,700
20,BLOWPLAST,EQ,320
20,BLUECHIP,EQ,1
20,BLUEDART,EQ,5305
20,BLUESTARCO,EQ,2325
20,BLUESTINFO,EQ,15870
20,BOMDYEING,EQ,6817
20,BONGAIREFN,EQ,37601
20,BOOTSPHARM,EQ,363
20,BPCL,EQ,136386
20,BPL,EQ,9893
20,BPLENGG,EQ,1510
20,BPLREFRIG,EQ,1001
20,BPLSANTECH,EQ,1000
20,BPLSANUTIL,EQ,50
20,BRITANNIA,EQ,4878
20,BSELINFO,EQ,100
20,BSES,EQ,135697
20,BSL,EQ,3660
20,BURRWELCOM,EQ,485
