Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,19092008,253738531,0001206
Trade Date <19-SEP-2008>,Settlement Type <N>,Settlement No <2008180>,Settlement Date <23-SEP-2008>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,3IINFOTECH,EQ,202827,99252,48.93
20,2,3MINDIA,EQ,28,21,75.00
20,3,AARTIDRUGS,EQ,862,653,75.75
20,4,ABAN,EQ,335078,159543,47.61
20,5,ABB,EQ,348712,163618,46.92
20,6,ABGSHIP,EQ,21486,9791,45.57
20,7,ABHISHEK,EQ,3059,2250,73.55
20,8,ABIRLANUVO,EQ,192850,155356,80.56
20,9,ABSHEKINDS,EQ,43840,20697,47.21
20,10,ACC,EQ,485468,215377,44.36
20,11,ACE,EQ,173849,155856,89.65
20,12,ADANIENT,EQ,359454,228342,63.52
20,13,ADHUNIK,EQ,184499,113679,61.61
20,14,ADLABSFILM,EQ,1185575,231229,19.50
20,15,ADORWELD,EQ,2575,1689,65.59
20,16,ADSL,EQ,2996,1855,61.92
20,17,ADVANIHOTR,EQ,3322,3322,100.00
20,18,ADVANTA,EQ,179856,178482,99.24
20,19,AEGISCHEM,EQ,2922,1852,63.38
20,20,AFL,EQ,446,80,17.94
20,21,AFTEK,EQ,266195,122171,45.90
20,22,AGRODUTCH,EQ,23953,14862,62.05
20,23,AHMEDFORGE,EQ,108031,31977,29.60
20,24,AIAENG,EQ,6435,5271,81.91
20,25,AIRDECCAN,EQ,569119,227213,39.92
20,26,AJANTPHARM,EQ,3063,2887,94.25
20,27,AKRUTI,EQ,474359,111745,23.56
20,28,AKSHOPTFBR,EQ,4294,2871,66.86
20,29,ALBK,EQ,615183,341519,55.52
20,30,ALCHEM,EQ,135965,68625,50.47
20,31,ALEMBICLTD,EQ,58815,31491,53.54
20,32,ALFALAVAL,EQ,111,111,100.00
20,33,ALKYLAMINE,EQ,325,300,92.31
20,34,ALLCARGO,EQ,37050,13015,35.13
20,35,ALLSEC,EQ,62905,54142,86.07
20,36,ALMONDZ,EQ,1869,1241,66.40
