10,MTO,08022002,038549040,0000752
20,AARTIIND,EQ,900
20,ABANLLOYD,EQ,2469
20,ABB,EQ,6948
20,ABBALPO,EQ,4200
20,ABBOTTLAB,EQ,6731
20,ABSIND,EQ,2550
20,ACC,EQ,158610
20,ADANIEXPO,EQ,7330
20,ADLABSFILM,EQ,41902
20,ADVANIORLI,EQ,2700
20,AFTEKINFO,EQ,60444
20,AGEEGOLD,EQ,425
20,AGREVOIND,EQ,1335
20,AGRODUTCH,EQ,3970
20,AHMEDELEC,EQ,2728
20,AJANTPHARM,EQ,929
20,AKSHOPTFBR,EQ,78190
20,ALEMBICLTD,EQ,3510
20,ALFALAVAL,EQ,352
20,ALOKTEXT,EQ,46395
20,ALPSINDUS,EQ,109
20,AMARAJABAT,EQ,10179
20,AMBUJARAJN,EQ,7780
20,AMTEKAUTO,EQ,2955
20,ANDHRABANK,EQ,68730
20,ANDHRSUGAR,EQ,1200
20,ANTGRAPHIC,EQ,5100
20,APCOTEXLAT,EQ,661
20,APOLLOHOSP,EQ,8504
20,APOLLOTYRE,EQ,8513
20,APPAPER,EQ,562
20,ARCHIES,EQ,8708
20,ARHAMFISCL,EQ,10920
20,ARIHANTCRE,EQ,25450
20,ARVINDMILL,EQ,289959
20,ASAHIINDIA,EQ,255
20,ASHAPURMIN,EQ,11530
20,ASHIMASYN,EQ,300
20,ASHKLEYFIN,EQ,8830
20,ASHOKLEY,EQ,235611
20,ASIANELEC,EQ,300
20,ASIANHOTEL,EQ,2694
20,ASIANPAINT,EQ,2039
20,ASSAMCO,EQ,905
20,ASSAMFRONT,EQ,600
20,ASTRAIDL,EQ,376
20,ATCOIND,EQ,2901
20,ATLASCOPCO,EQ,13492
20,ATLASCYCLE,EQ,2456
20,ATULPROD,EQ,3144
20,AUROPHARMA,EQ,6348
20,AUTOAXLES,EQ,1133
20,AZTEC,EQ,33440
20,BAJAJAUTO,EQ,55441
20,BAJAUTOFIN,EQ,1375
20,BALAJHOTEL,EQ,200
20,BALAJIDIST,EQ,225
20,BALAJIIND,EQ,550
20,BALAJITELE,EQ,11625
20,BALMLAWRIE,EQ,973
20,BALRAMCHIN,EQ,27082
20,BANARISUG,EQ,1038
20,BANKBARODA,EQ,173557
20,BANKINDIA,EQ,404577
20,BANKPUNJAB,EQ,167218
20,BANKRAJAS,EQ,17291
20,BASF,EQ,5908
20,BATAINDIA,EQ,44323
20,BAUSCHLOMB,EQ,124679
20,BAYER,EQ,135
20,BEL,EQ,88923
20,BELCERAMIC,EQ,3160
20,BEML,EQ,183107
20,BERGEPAINT,EQ,51743
20,BFLSOFTWAR,EQ,20042
20,BGFL,EQ,2000
20,BHARATFORG,EQ,47235
20,BHARATGEAR,EQ,50
