Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,04042007,115189983,0001041
Trade Date <04-APR-2007>,Settlement Type <N>,Settlement No <2007063>,Settlement Date <09-APR-2007>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,3IINFOTECH,EQ,173776,65743,37.83
20,2,3MINDIA,EQ,255,255,100.00
20,3,AARTIDRUGS,EQ,2741,2401,87.60
20,4,AARTIIND,EQ,13617,10446,76.71
20,5,AARVEEDEN,EQ,1308,450,34.40
20,6,ABAN,EQ,269508,96708,35.88
20,7,ABB,EQ,66879,16204,24.23
20,8,ABIRLANUVO,EQ,45975,42119,91.61
20,9,ABSHEKINDS,EQ,33896,18815,55.51
20,10,ACC,EQ,2941263,624857,21.24
20,11,ACC,IL,150000,150000,100.00
20,12,ACE,EQ,40142,15981,39.81
20,13,ADANIENT,EQ,184391,117266,63.60
20,14,ADHUNIK,EQ,233923,206340,88.21
20,15,ADLABSFILM,EQ,39352,9558,24.29
20,16,ADORWELD,EQ,5659,4758,84.08
20,17,AEGISCHEM,EQ,8265,6737,81.51
20,18,AFTEK,EQ,456475,222896,48.83
20,19,AGRODUTCH,EQ,20019,14869,74.27
20,20,AHMEDFORGE,EQ,7117,6209,87.24
20,21,AIAENG,EQ,2489,1341,53.88
20,22,AICHAMP,EQ,43055,8357,19.41
20,23,AIRDECCAN,EQ,251324,142954,56.88
20,24,AJANTPHARM,EQ,1148,652,56.79
20,25,AKRUTI,EQ,197435,44697,22.64
20,26,AKSHOPTFBR,EQ,31293,14162,45.26
20,27,ALBK,EQ,111682,51782,46.37
20,28,ALCHEMIST,EQ,271260,171840,63.35
20,29,ALEMBICLTD,EQ,9596,5251,54.72
20,30,ALFALAVAL,EQ,7205,7015,97.36
20,31,ALLCARGO,EQ,273,229,83.88
20,32,ALLSEC,EQ,13750,10385,75.53
20,33,ALOKTEXT,EQ,380190,303795,79.91
20,34,ALPSINDUS,EQ,18309,15677,85.62
20,35,AMAR,EQ,118130,67228,56.91
20,36,AMARAJABAT,EQ,22513,21617,96.02
20,37,AMBICAAGAR,EQ,3331,3101,93.10
20,38,AMDMET,EQ,381943,106265,27.82
20,39,AML,EQ,65341,22917,35.07
20,40,AMTEKAUTO,EQ,48359,29669,61.35
20,41,AMTEKINDIA,EQ,13354,11536,86.39
20,42,ANANTRAJ,EQ,1119,800,71.49
