Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,12052010,210214303,0001270
Trade Date <12-MAY-2010>,Settlement Type <N>,Settlement No <2010087>,Settlement Date <14-MAY-2010>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,6604,2435,36.87
20,2,3IINFOTECH,EQ,1433458,522206,36.43
20,3,3MINDIA,EQ,9235,9201,99.63
20,4,AARTIDRUGS,EQ,123431,21681,17.57
20,5,AARTIIND,EQ,33707,18886,56.03
20,6,AARVEEDEN,EQ,977,869,88.95
20,7,ABAN,EQ,1105101,162050,14.66
20,8,ABB,EQ,252161,105737,41.93
20,9,ABBOTINDIA,EQ,2337,1597,68.34
20,10,ABCIL,EQ,38981,17749,45.53
20,11,ABGSHIP,EQ,179857,50150,27.88
20,12,ABIRLANUVO,EQ,194449,106530,54.79
20,13,ABSHEKINDS,EQ,116953,66911,57.21
20,14,ACC,EQ,217290,81583,37.55
20,15,ACE,EQ,76805,30845,40.16
20,16,ACKRUTI,EQ,21812,9180,42.09
20,17,ADANIENT,EQ,953483,514092,53.92
20,18,ADANIPOWER,EQ,965717,494670,51.22
20,19,ADHUNIK,EQ,109197,55704,51.01
20,20,ADORWELD,EQ,49093,17503,35.65
20,21,ADSL,EQ,109860,67071,61.05
20,22,ADVANIHOTR,EQ,746,415,55.63
20,23,ADVANTA,EQ,14055,6966,49.56
20,24,AEGISCHEM,EQ,18712,9861,52.70
20,25,AFL,EQ,1110843,86136,7.75
20,26,AFTEK,EQ,212163,92344,43.53
20,27,AHLUCONT,EQ,50304,40809,81.12
20,28,AHMEDFORGE,EQ,10480,6633,63.29
20,29,AIAENG,EQ,20104,14656,72.90
20,30,AJANTPHARM,EQ,20139,6411,31.83
20,31,AJMERA,EQ,57796,17194,29.75
20,32,AKSHOPTFBR,EQ,40245,29417,73.09
20,33,ALBK,EQ,1769317,614157,34.71
20,34,ALCHEM,EQ,112740,56515,50.13
20,35,ALEMBICLTD,EQ,114255,55562,48.63
20,36,ALFALAVAL,EQ,260,116,44.62
20,37,ALKALI,EQ,47847,19341,40.42
20,38,ALKYLAMINE,EQ,447,234,52.35
20,39,ALLCARGO,EQ,7483,5295,70.76
20,40,ALMONDZ,EQ,69838,42345,60.63
20,41,ALOKTEXT,EQ,1710980,594782,34.76
20,42,ALPHAGEO,EQ,6685,3483,52.10
20,43,ALPSINDUS,EQ,53436,45530,85.20
20,44,AMAR,EQ,36980,24124,65.24
20,45,AMARAJABAT,EQ,52064,32782,62.96
20,46,AMARJOTHI,EQ,8533,3059,35.85
20,47,AMBICAAGAR,EQ,4772,2986,62.57
20,48,AMBIKCO,EQ,2325,1740,74.84
20,49,AMBUJACEM,EQ,1523408,700973,46.01
20,50,AMDIND,EQ,29766,17418,58.52
20,51,AMRUTANJAN,EQ,63538,11455,18.03
20,52,AMTEKAUTO,EQ,124245,55273,44.49
20,53,AMTEKINDIA,EQ,159839,130031,81.35
20,54,ANANTRAJ,EQ,957190,901650,94.20
20,55,ANDHRABANK,EQ,2256555,1081444,47.92
20,56,ANDHRSUGAR,EQ,20688,13889,67.14
20,57,ANGAUTO,EQ,8850,5052,57.08
20,58,ANIKINDS,EQ,15584,7732,49.61
20,59,ANKURDRUGS,EQ,25564,11363,44.45
20,60,ANSALHSG,EQ,159828,40772,25.51
20,61,ANSALINFRA,EQ,1497405,435121,29.06
20,62,ANTGRAPHIC,EQ,213821,163461,76.45
20,63,APARINDS,EQ,16101,13941,86.58
20,64,APCOTEXIND,EQ,2068,701,33.90
20,65,APIL,EQ,39825,12985,32.61
20,66,APOLLOHOSP,EQ,21319,13649,64.02
20,67,APOLLOTYRE,EQ,5633538,1551174,27.53
20,68,APPAPER,EQ,19022,9071,47.69
20,69,APTECHT,EQ,220615,60893,27.60
20,70,AQUA,EQ,1515017,180800,11.93
20,71,ARCHIDPLY,EQ,9482,7453,78.60
20,72,ARCHIES,EQ,37477,11808,31.51
20,73,AREVAT&D,EQ,467566,97138,20.78
20,74,ARIES,EQ,9712,5536,57.00
20,75,ARIHANT,EQ,1726,829,48.03
20,76,ARL,EQ,77228,45510,58.93
20,77,AROGRANITE,EQ,14899,8458,56.77
20,78,ARROWTEX,EQ,3209,1305,40.67
20,79,ARSHIYA,EQ,1031,590,57.23
20,80,ARSSINFRA,EQ,456719,37666,8.25
20,81,ARVIND,EQ,407613,190010,46.62
20,82,ASAHIINDIA,EQ,322772,99790,30.92
20,83,ASAL,EQ,285,160,56.14
20,84,ASHAPURMIN,EQ,46092,18853,40.90
20,85,ASHIMASYN,EQ,6723,5376,79.96
20,86,ASHOKLEY,EQ,15133358,3849279,25.44
20,87,ASIANELEC,EQ,114715,44053,38.40
20,88,ASIANHOTNR,EQ,3811,2525,66.26
20,89,ASIANPAINT,EQ,16487,8877,53.84
20,90,ASIANTILES,EQ,4469,2684,60.06
20,91,ASIL,EQ,6375,6125,96.08
20,92,ASSAMCO,EQ,1636986,727169,44.42
20,93,ASTEC,EQ,145554,54587,37.50
20,94,ASTRAL,EQ,25385,11946,47.06
20,95,ASTRAMICRO,EQ,92536,62685,67.74
20,96,ASTRAZEN,EQ,143,82,57.34
20,97,ATFL,EQ,549,338,61.57
20,98,ATLANTA,EQ,105360,30083,28.55
20,99,ATLASCYCLE,EQ,6243,3302,52.89
20,100,ATNINTER,EQ,146753,91730,62.51
20,101,ATUL,EQ,30196,18459,61.13
20,102,AURIONPRO,EQ,2140,1816,84.86
20,103,AUROPHARMA,EQ,45130,18654,41.33
20,104,AUSOMENT,EQ,2500,2500,100.00
20,105,AUSTRAL,EQ,1774143,605346,34.12
20,106,AUTOAXLES,EQ,2071,1647,79.53
20,107,AUTOIND,EQ,5521,3734,67.63
20,108,AUTOLITIND,EQ,3862,2723,70.51
20,109,AVAYAGCL,EQ,2219489,235000,10.59
20,110,AVENTIS,EQ,768,479,62.37
20,111,AVTNPL,EQ,2062,1391,67.46
20,112,AXISBANK,EQ,1813674,905075,49.90
20,113,BAJAJ-AUTO,EQ,621238,243554,39.20
20,114,BAJAJELEC,EQ,43350,24164,55.74
20,115,BAJAJFINSV,EQ,2159101,293140,13.58
20,116,BAJAJHIND,EQ,4154049,653284,15.73
20,117,BAJAJHLDNG,EQ,104528,31370,30.01
20,118,BAJAUTOFIN,EQ,64843,14552,22.44
20,119,BALAJITELE,EQ,150530,58778,39.05
20,120,BALAMINES,EQ,9537,2498,26.19
20,121,BALKRISIND,EQ,7389,7010,94.87
20,122,BALLARPUR,EQ,867473,318749,36.74
20,123,BALMLAWRIE,EQ,6754,4355,64.48
20,124,BALRAMCHIN,EQ,3029510,765578,25.27
20,125,BANARISUG,EQ,404,314,77.72
20,126,BANCOINDIA,EQ,62055,24025,38.72
20,127,BANG,EQ,1147342,204803,17.85
20,128,BANKBARODA,EQ,425939,159048,37.34
20,129,BANKBEES,EQ,1930,1861,96.42
