Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,11062003,076741186,0000727
Trade Date <11-JUN-2003>,Settlement Type <D>,Settlement No <2003111>,Settlement Date <13-JUN-2003>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0807A17,GC,100,100,100.00
20,2,0985J15,GC,200,200,100.00
Trade Date <11-JUN-2003>,Settlement Type <N>,Settlement No <2003111>,Settlement Date <13-JUN-2003>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,3,AARTIIND,EQ,878,668,76.08
20,4,ABANLLOYD,EQ,55229,31797,57.57
20,5,ABB,EQ,249609,127106,50.92
20,6,ABSHEKINDS,EQ,17655,14498,82.12
20,7,ABSIND,EQ,104857,77687,74.09
20,8,ACC,EQ,674114,167166,24.80
20,9,ADANIEXPO,EQ,37262,2199,5.90
20,10,ADLABSFILM,EQ,19610,13191,67.27
20,11,ADVANIORLI,EQ,32601,29100,89.26
20,12,AEGISCHEM,EQ,4057,4032,99.38
20,13,AFTEKINFO,EQ,517403,106778,20.64
20,14,AGEEGOLD,EQ,1136,1126,99.12
20,15,AGREVOIND,EQ,1153,1053,91.33
20,16,AGRODUTCH,EQ,25397,20741,81.67
20,17,AHMEDELEC,EQ,121828,61161,50.20
20,18,AHMEDFORGE,EQ,4560,3459,75.86
20,19,AJANTPHARM,EQ,16829,10476,62.25
20,20,AKSHOPTFBR,EQ,26091,19610,75.16
20,21,ALBK,EQ,900404,374986,41.65
20,22,ALEMBICLTD,EQ,8993,8034,89.34
20,23,ALFALAVAL,EQ,1578,1128,71.48
20,24,ALOKTEXT,EQ,1766414,810907,45.91
20,25,ALPSINDUS,EQ,7362,2943,39.98
20,26,AMARAJABAT,EQ,16565,13520,81.62
20,27,AMBUJARAJN,EQ,64590,60069,93.00
20,28,AMITSPIN,EQ,1502,1500,99.87
20,29,AMTREXAPPL,EQ,9030,6330,70.10
20,30,ANAMALFIN,EQ,1151,1050,91.23
20,31,ANDHRABANK,EQ,3666565,1082738,29.53
20,32,ANDHRSUGAR,EQ,15783,13981,88.58
20,33,ANTGRAPHIC,EQ,8009,8004,99.94
20,34,APCOTEXLAT,EQ,1231,1231,100.00
20,35,APIL,EQ,224440,89955,40.08
20,36,APOLLOHOSP,EQ,93320,36821,39.46
20,37,APOLLOTYRE,EQ,246975,170216,68.92
20,38,APTECHT,EQ,82738,40664,49.15
20,39,ARCHIES,EQ,6361,4593,72.21
20,40,ARHAMFISCL,EQ,17602,11601,65.91
20,41,ARIHANTCRE,EQ,235550,134164,56.96
