Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,17022004,065447770,0000714
Trade Date <17-FEB-2004>,Settlement Type <D>,Settlement No <2004032>,Settlement Date <20-FEB-2004>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0740E12,GC,500,500,100.00
20,2,0939G11,GC,500,500,100.00
20,3,0981E13,GC,500,500,100.00
Trade Date <17-FEB-2004>,Settlement Type <N>,Settlement No <2004032>,Settlement Date <20-FEB-2004>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,4,AARTIDRUGS,EQ,12246,5045,41.20
20,5,AARTIIND,EQ,20237,8073,39.89
20,6,ABANLLOYD,EQ,13165,12427,94.39
20,7,ABB,EQ,27034,18074,66.86
20,8,ABSHEKINDS,EQ,256088,134747,52.62
20,9,ABSIND,EQ,8859,5602,63.24
20,10,ACC,EQ,2678373,264079,9.86
20,11,ADANIEXPO,EQ,37166,5959,16.03
20,12,ADLABSFILM,EQ,59810,28012,46.83
20,13,ADVANIORLI,EQ,1860,1366,73.44
20,14,AEGISCHEM,EQ,9210,7759,84.25
20,15,AFTEKINFO,EQ,56665,21976,38.78
20,16,AGEEGOLD,EQ,400,400,100.00
20,17,AGRODUTCH,EQ,8007,6871,85.81
20,18,AHMEDELEC,EQ,28704,15723,54.78
20,19,AHMEDFORGE,EQ,2225,2225,100.00
20,20,AJANTPHARM,EQ,62410,33957,54.41
20,21,AKSHOPTFBR,EQ,14680,10110,68.87
20,22,ALBK,EQ,473456,205451,43.39
20,23,ALEMBICLTD,EQ,717419,51284,7.15
20,24,ALFALAVAL,EQ,855,630,73.68
20,25,ALOKTEXT,EQ,335221,240340,71.70
20,26,ALPSINDUS,EQ,63788,21698,34.02
20,27,AMARAJABAT,EQ,15822,10343,65.37
20,28,AMBUJARAJN,EQ,107026,80953,75.64
20,29,AMITSPIN,EQ,403,201,49.88
20,30,AMTEKAUTO,EQ,1919,828,43.15
20,31,AMTREXAPPL,EQ,6051,5260,86.93
20,32,ANDHRABANK,EQ,1231130,375856,30.53
20,33,ANDHRSUGAR,EQ,31517,26368,83.66
20,34,ANTGRAPHIC,EQ,4022,3712,92.29
20,35,APCOTEXLAT,EQ,200,200,100.00
20,36,APIL,EQ,101035,58808,58.21
20,37,APOLLOHOSP,EQ,63222,20103,31.80
20,38,APOLLOTYRE,EQ,16790,9242,55.04
20,39,APTECHT,EQ,237142,100612,42.43
20,40,ARCHIES,EQ,11069,8395,75.84
20,41,ARHAMFISCL,EQ,52833,30698,58.10
20,42,ARL,EQ,323589,242259,74.87
20,43,ARVINDMILL,EQ,1024672,347223,33.89
20,44,ASAHIINDIA,EQ,110842,96834,87.36
20,45,ASAL,EQ,101,101,100.00
20,46,ASHAPURMIN,EQ,1700,1525,89.71
20,47,ASHIMASYN,EQ,5045,3700,73.34
20,48,ASHKLEYFIN,EQ,76284,67484,88.46
20,49,ASHOKLEY,EQ,870602,286996,32.97
20,50,ASIANELEC,EQ,7401,6401,86.49
20,51,ASIANHOTEL,EQ,7377,7165,97.13
20,52,ASIANPAINT,EQ,18415,15945,86.59
