10,MTO,07012002,040914657,0000790
20,AARTIDRUGS,EQ,895
20,AARTIIND,EQ,100
20,ABANLLOYD,EQ,2000
20,ABB,EQ,6768
20,ABBALPO,EQ,3715
20,ABBOTTLAB,EQ,1595
20,ABSIND,EQ,1600
20,ACC,EQ,313912
20,ADANIEXPO,EQ,11741
20,ADLABSFILM,EQ,4920
20,ADVANIORLI,EQ,1510
20,AEGISCHEM,EQ,500
20,AFTEKINFO,EQ,169868
20,AGEEGOLD,EQ,9500
20,AGREVOIND,EQ,2126
20,AGRODUTCH,EQ,6725
20,AHMEDELEC,EQ,2609
20,AJANTPHARM,EQ,330
20,AKSHOPTFBR,EQ,27514
20,ALBRMORARJ,EQ,1
20,ALEMBICLTD,EQ,1874
20,ALFALAVAL,EQ,520
20,ALKYLAMINE,EQ,400
20,ALOKTEXT,EQ,9714
20,ALPSINDUS,EQ,1350
20,AMARAJABAT,EQ,12608
20,AMBASARABH,EQ,4074
20,AMBUJARAJN,EQ,6000
20,AMTREXAPPL,EQ,105
20,ANDHRABANK,EQ,19255
20,ANDHRAPET,EQ,4100
20,ANDHRSUGAR,EQ,1800
20,ANTGRAPHIC,EQ,3415
20,APCOTEXLAT,EQ,150
20,APOLLOHOSP,EQ,11294
20,APOLLOTYRE,EQ,5679
20,APPAPER,EQ,1071
20,APTECH,EQ,422426
20,ARCHIES,EQ,3796
20,ARHAMFISCL,EQ,28678
20,ARIHANTCRE,EQ,66150
20,ARVINDMILL,EQ,30410
20,ASAHIINDIA,EQ,750
20,ASHIMASYN,EQ,5
20,ASHKLEYFIN,EQ,5159
20,ASHOKLEY,EQ,44293
20,ASIANELEC,EQ,5
20,ASIANHOTEL,EQ,550
20,ASIANPAINT,EQ,2750
20,ASSAMFRONT,EQ,350
20,ASTRAIDL,EQ,210
20,ATCOIND,EQ,9570
20,ATLASCOPCO,EQ,2634
20,ATLASCYCLE,EQ,99
20,ATULPROD,EQ,1397
20,AUROPHARMA,EQ,29426
20,AUTOLEC,EQ,250
20,AUTORIDFIN,EQ,200
20,AZTEC,EQ,59547
20,BAGYAMETAL,EQ,9002
20,BAJAJAUTO,EQ,97031
20,BAJAJHIND,EQ,5
20,BAJAUTOFIN,EQ,145
20,BALAJIDIST,EQ,150
20,BALAJIIND,EQ,500
20,BALAJITELE,EQ,112750
20,BALMLAWRIE,EQ,250
20,BALRAMCHIN,EQ,14060
20,BANARISUG,EQ,200
20,BANCOPROD,EQ,100
20,BANKBARODA,EQ,8745
20,BANKINDIA,EQ,128995
20,BANKPUNJAB,EQ,12650
20,BANKRAJAS,EQ,11203
20,BASF,EQ,2598
20,BATAINDIA,EQ,27788
20,BAUSCHLOMB,EQ,37795
20,BAYER,EQ,155
20,BEL,EQ,12135
20,BELCERAMIC,EQ,3000
20,BELCONTROL,EQ,25
20,BEML,EQ,2400
20,BERGEPAINT,EQ,135
20,BFLSOFTWAR,EQ,35571
20,BGFL,EQ,895
20,BHARATFORG,EQ,9014
20,BHARATHOT,EQ,193
20,BHEL,EQ,417587
20,BHUSANSTL,EQ,200
20,BIL,EQ,1122
20,BILT,EQ,12901
20,BIMETBRG,EQ,174
20,BINANIZINC,EQ,1380
20,BINDALAGRO,EQ,5540
20,BIOFILCHEM,EQ,4598
20,BIRLA3M,EQ,25
20,BIRLAERIC,EQ,2623
20,BIRLAJUTE,EQ,54650
20,BLOWPLAST,EQ,3650
20,BLUECHIP,EQ,1
20,BLUEDART,EQ,6575
20,BLUESTARCO,EQ,1867
20,BLUESTINFO,EQ,3787
20,BOMDYEING,EQ,5157
20,BONGAIREFN,EQ,9000
20,BOOTSPHARM,EQ,335
20,BPCL,EQ,29675
20,BPL,EQ,20266
20,BPLENGG,EQ,1800
20,BPLREFRIG,EQ,1000
20,BPLSANTECH,EQ,620
20,BPLSANUTIL,EQ,105
20,BRITANNIA,EQ,889
20,BSELINFO,EQ,1100
20,BSES,EQ,9136
20,BSL,EQ,4532
20,BURRWELCOM,EQ,2446
20,CADBURY,EQ,9580
20,CADILAHC,EQ,6276
20,CALSOFT,EQ,975
20,CANFINHOME,EQ,6000
20,CAPRIHANS,EQ,400
20,CARBEVFLOW,EQ,1700
20,CARBORUNIV,EQ,106
20,CARRIERAIR,EQ,155
20,CASTROL,EQ,131521
20,CEAT,EQ,4050
20,CEATFIN,EQ,1090
20,CENTENKA,EQ,4500
20,CENTURION,EQ,127112
20,CENTURYTEX,EQ,169627
20,CESC,EQ,6818
20,CGIGARSH,EQ,2300
20,CHAMBLFERT,EQ,56463
20,CHEMPLAST,EQ,200
20,CHENNPETRO,EQ,9150
20,CHESLINTEX,EQ,800
20,CHETNADCEM,EQ,2125
20,CHLORIDIND,EQ,950
20,CHOLAINV,EQ,4425
20,CIBASPEC,EQ,11665
20,CINEVISTA,EQ,6275
20,CIPLA,EQ,18171
