Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,22112006,146695094,0000924
Trade Date <22-NOV-2006>,Settlement Type <N>,Settlement No <2006222>,Settlement Date <24-NOV-2006>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,3IINFOTECH,EQ,448674,340495,75.89
20,2,3MINDIA,EQ,1126,957,84.99
20,3,AARTIDRUGS,EQ,2625,2306,87.85
20,4,AARTIIND,EQ,34455,27994,81.25
20,5,AARVEEDEN,EQ,31971,8486,26.54
20,6,ABAN,EQ,60994,39325,64.47
20,7,ABB,EQ,103323,41928,40.58
20,8,ABIRLANUVO,EQ,55191,44405,80.46
20,9,ABSHEKINDS,EQ,70546,44583,63.20
20,10,ACC,EQ,348808,58474,16.76
20,11,ACE,EQ,3058439,322421,10.54
20,12,ADANIENT,EQ,1636553,505920,30.91
20,13,ADHUNIK,EQ,161805,108121,66.82
20,14,ADLABSFILM,EQ,132454,42471,32.06
20,15,ADORWELD,EQ,3283,1863,56.75
20,16,AEGISCHEM,EQ,15259,9752,63.91
20,17,AFL,EQ,37416,13390,35.79
20,18,AFTEKINFO,EQ,759939,343096,45.15
20,19,AGRODUTCH,EQ,31344,24058,76.75
20,20,AHMEDFORGE,EQ,4742,2820,59.47
20,21,AIAENG,EQ,65455,10525,16.08
20,22,AIRDECCAN,EQ,6372356,859957,13.50
20,23,AJANTPHARM,EQ,5163,4015,77.76
20,24,AKSHOPTFBR,EQ,108476,57532,53.04
20,25,ALBK,EQ,374745,149105,39.79
20,26,ALEMBICLTD,EQ,212354,149549,70.42
20,27,ALFALAVAL,EQ,1203,838,69.66
20,28,ALLCARGO,EQ,84955,14922,17.56
20,29,ALLSEC,EQ,20750,17646,85.04
20,30,ALOKTEXT,EQ,730690,172173,23.56
20,31,ALPSINDUS,EQ,540775,217116,40.15
20,32,AMAR,EQ,68366,31452,46.01
20,33,AMARAJABAT,EQ,14145,11873,83.94
20,34,AMBICAAGAR,EQ,11821,7735,65.43
20,35,AMTEKAUTO,EQ,234926,219397,93.39
20,36,AMTEKINDIA,EQ,437124,362603,82.95
20,37,ANANTRAJ,EQ,9221,6132,66.50
20,38,ANDHRABANK,EQ,693560,295571,42.62
20,39,ANDHRSUGAR,EQ,20589,15912,77.28
20,40,ANSALHSG,EQ,362945,222346,61.26
20,41,ANSALINFRA,EQ,486242,215007,44.22
20,42,ANTGRAPHIC,EQ,40810,40010,98.04
20,43,APARINDS,EQ,2622,2153,82.11
20,44,APCOTEXIND,EQ,450,350,77.78
20,45,APIL,EQ,321840,74560,23.17
20,46,APOLLOHOSP,EQ,255315,87193,34.15
20,47,APOLLOTYRE,EQ,162459,113559,69.90
20,48,APPAPER,EQ,6879,5372,78.09
20,49,APTECHT,EQ,554545,208479,37.59
20,50,ARCHIES,EQ,90157,34707,38.50
20,51,ARL,EQ,203357,144696,71.15
20,52,ARSBONDS,N1,19929,19415,97.42
20,53,ARVINDMILL,EQ,2438842,1395507,57.22
20,54,ASAHIINDIA,EQ,44720,17779,39.76
20,55,ASAL,EQ,500,500,100.00
20,56,ASHAPURMIN,EQ,3024,2044,67.59
20,57,ASHOKLEY,EQ,3154646,1298197,41.15
20,58,ASIANELEC,EQ,142161,87944,61.86
20,59,ASIANHOTEL,EQ,1289,951,73.78
20,60,ASIANPAINT,EQ,23586,21335,90.46
20,61,ASIL,EQ,600,500,83.33
20,62,ASSAMCO,EQ,97303,77270,79.41
20,63,ASTRAIDL,EQ,318,275,86.48
20,64,ASTRAMICRO,EQ,86546,68793,79.49
20,65,ATFL,EQ,26640,18509,69.48
20,66,ATLANTA,EQ,12291,12291,100.00
20,67,ATNINTER,EQ,54305,50487,92.97
20,68,ATUL,EQ,14582,8672,59.47
20,69,AURIONPRO,EQ,2724,2068,75.92
20,70,AUROPHARMA,EQ,26430,15846,59.95
20,71,AUTOAXLES,EQ,720,337,46.81
20,72,AVAYAGCL,EQ,16052,8534,53.16
20,73,AVENTIS,EQ,1321,875,66.24
20,74,AXIS-IT&T,EQ,3125,2575,82.40
20,75,AZTECSOFT,EQ,63154,29579,46.84
20,76,BAGFILMS,EQ,82606,53138,64.33
20,77,BAJAJAUTO,EQ,254525,130638,51.33
20,78,BAJAJHIND,EQ,1149089,537866,46.81
20,79,BAJAUTOFIN,EQ,2717,2269,83.51
20,80,BALAJITELE,EQ,45422,16420,36.15
20,81,BALASPONGE,EQ,3970,3595,90.55
20,82,BALASTEELS,EQ,9092,8343,91.76
20,83,BALKRISIND,EQ,1663,1383,83.16
20,84,BALMLAWRIE,EQ,1659,1281,77.22
20,85,BALPHARMA,EQ,31639,4749,15.01
20,86,BALRAMCHIN,EQ,2992950,1415476,47.29
20,87,BANARISUG,EQ,2183,767,35.14
20,88,BANKBARODA,EQ,522760,250129,47.85
20,89,BANKINDIA,EQ,2628668,849309,32.31
20,90,BANKRAJAS,EQ,175209,89152,50.88
20,91,BARTRONICS,EQ,193625,115962,59.89
20,92,BASF,EQ,15143,10013,66.12
20,93,BASML,EQ,10602,7043,66.43
20,94,BATAINDIA,EQ,263288,70936,26.94
20,95,BBL,EQ,1312,704,53.66
20,96,BBTC,EQ,2262,1531,67.68
20,97,BCCL,EQ,12436,12084,97.17
20,98,BEL,EQ,195719,104332,53.31
20,99,BELCERAMIC,EQ,12503,11999,95.97
20,100,BEML,EQ,70011,33608,48.00
20,101,BEPL,EQ,7501,5300,70.66
20,102,BERGEPAINT,EQ,42819,25917,60.53
20,103,BHAGYNAGAR,EQ,60317,42596,70.62
20,104,BHARATFORG,EQ,524823,310665,59.19
20,105,BHARATGEAR,EQ,3943,2817,71.44
20,106,BHARATRAS,EQ,800,500,62.50
20,107,BHARTIARTL,EQ,2429513,930937,38.32
20,108,BHARTISHIP,EQ,13653,10825,79.29
20,109,BHEL,EQ,235826,128488,54.48
20,110,BHUSANSTL,EQ,98585,12478,12.66
20,111,BIL,EQ,13796,9225,66.87
20,112,BILT,EQ,1228885,548965,44.67
20,113,BINANIIND,EQ,123207,44979,36.51
20,114,BINDALAGRO,EQ,1124666,461119,41.00
20,115,BIOCON,EQ,39336,20025,50.91
20,116,BIRLAERIC,EQ,21817,15493,71.01
20,117,BIRLAJUTE,EQ,135751,88571,65.25
20,118,BLBLIMITED,EQ,3976,3920,98.59
20,119,BLKASHYAP,EQ,4545,4447,97.84
20,120,BLOWPLAST,EQ,3067,2667,86.96
20,121,BLUEDART,EQ,755,587,77.75
20,122,BLUESTARCO,EQ,19137,14089,73.62
20,123,BLUESTINFO,EQ,1809,1504,83.14
20,124,BOC,EQ,58506,34517,59.00
20,125,BOMDYEING,EQ,3124748,438021,14.02
20,126,BONGAIREFN,EQ,117073,73964,63.18
20,127,BOSCHCHASY,EQ,861,727,84.44
20,128,BPCL,EQ,352495,170576,48.39
20,129,BRFL,EQ,1767046,149002,8.43
20,130,BRITANNIA,EQ,7406,5183,69.98
20,131,BSCFAUG08A,EQ,350,350,100.00
20,132,BSELINFRA,EQ,44842,31751,70.81
20,133,BSL,EQ,1963,1299,66.17
20,134,CADILAHC,EQ,33449,23746,70.99
20,135,CALSOFT,EQ,11869,11410,96.13
20,136,CAMBRIDGE,EQ,412890,167787,40.64
20,137,CANBK,EQ,1027520,397583,38.69
20,138,CANFINHOME,EQ,21078,14177,67.26
20,139,CARBORUNIV,EQ,89500,78727,87.96
20,140,CAROLINFO,EQ,26124,15261,58.42
20,141,CCL,EQ,635,525,82.68
